Time,Time Code,Country Name,Country Code,Employment in industry (% of total employment) (modeled ILO estimate) [SL.IND.EMPL.ZS],"Industry (including construction), value added (% of GDP) [NV.IND.TOTL.ZS]",GDP per capita (constant 2015 US$) [NY.GDP.PCAP.KD],"Foreign direct investment, net inflows (% of GDP) [BX.KLT.DINV.WD.GD.ZS]"
2004,YR2004,Haiti,HTI,10.5412260774565,25.6128699974092,1286.90282128221,0.0969221359795515
2004,YR2004,Honduras,HND,22.3787151796613,26.5378388000557,1908.90950050464,6.67606399673031
2004,YR2004,"Hong Kong SAR, China",HKG,17.0462707032015,9.17294443444659,30304.3273665324,13.1249372796878
2004,YR2004,Hungary,HUN,32.945797874633,26.8778725721925,10786.4881991495,4.36291277823617
2004,YR2004,Iceland,ISL,23.356716814373,21.5435357301157,46766.016848183,5.46329455319796
2004,YR2004,India,IND,18.4311863353104,29.219106305293,892.596614581612,0.765596855110284
2004,YR2004,Indonesia,IDN,18.0046409813554,44.6276159754602,2065.70617470842,0.738243979887563
2004,YR2004,"Iran, Islamic Rep.",IRN,32.1620815055632,47.470472480013,4607.45169101785,1.61769687940599
2004,YR2004,Iraq,IRQ,26.3767980658522,61.8350607638528,3354.26588756715,0.818918786960291
2004,YR2004,Ireland,IRL,27.5963960252684,30.7660924583293,48906.9630689605,-5.4573737070047
2004,YR2004,Isle of Man,IMN,..,..,55464.0220993356,..
2004,YR2004,Israel,ISR,22.0280271070908,20.5600049745173,28883.247588548,2.10420736029139
2004,YR2004,Italy,ITA,30.8375742574323,23.0557086867301,33348.9744820456,1.10881762156492
2004,YR2004,Jamaica,JAM,18.2651709228687,22.2583396101571,5222.09797276321,5.49763452709418
2004,YR2004,Japan,JPN,28.9306154176385,29.9669305435635,32515.1158024695,0.153847735604894
2004,YR2004,Jordan,JOR,25.8116159713154,24.7957581974811,3935.15704743447,8.2092227069918
2004,YR2004,Kazakhstan,KAZ,17.4092862849884,35.3518419501918,6233.29439373307,13.0128589220718
2004,YR2004,Kenya,KEN,12.5990997608295,16.2050773387406,1191.25443604556,0.286194263505208
2004,YR2004,Kiribati,KIR,..,8.95316220474666,1378.9583696722,1.87697867593672
2004,YR2004,"Korea, Dem. People's Rep.",PRK,15.6404505707044,..,..,..
2004,YR2004,"Korea, Rep.",KOR,26.9564556988828,34.7348397118927,20364.7599656771,1.67609803413151
2004,YR2004,Kosovo,XKX,..,..,..,..
2004,YR2004,Kuwait,KWT,19.9911751920282,..,37918.5406622128,0.0399618649631494
2004,YR2004,Kyrgyz Republic,KGZ,17.5791189938311,21.6893695542269,831.482103944381,7.93380357994973
2004,YR2004,Lao PDR,LAO,5.8882854510526,19.3595097686057,1088.76034728831,0.714895049062071
2004,YR2004,Latvia,LVA,26.9406110050231,22.3401097520348,8957.23393555082,4.27849106532647
2004,YR2004,Lebanon,LBN,23.2134050558925,14.5751663754257,6633.75258002393,8.97351609461343
2004,YR2004,Lesotho,LSO,27.9501602269317,34.6653077489584,817.793597897186,3.68383275611256
2004,YR2004,Liberia,LBR,10.6888940288658,7.72698996655518,535.995882066218,8.4004160144418
2004,YR2004,Libya,LBY,27.3782600011701,76.6425137601895,11529.1086646221,1.07782345154323
2004,YR2004,Liechtenstein,LIE,..,..,..,53.4348182201493
2004,YR2004,Lithuania,LTU,28.2035689601536,29.527855822781,8851.92598922347,3.86727514737432
2004,YR2004,Luxembourg,LUX,18.8542782201114,15.4393460205431,100292.566948333,14.7716141859696
2004,YR2004,"Macao SAR, China",MAC,22.5783288153165,8.41746503946968,47651.1070103642,7.24868934401704
2004,YR2004,Madagascar,MDG,4.20298857110688,..,443.278654985967,1.0446898563867
2004,YR2004,Malawi,MWI,6.99493882442282,18.4439345804436,408.064916052765,2.13119600751876
2004,YR2004,Malaysia,MYS,30.1257580491899,48.5303176049683,7025.34558004381,3.50787262049412
2004,YR2004,Maldives,MDV,22.4980473052813,11.0588125194448,8174.41607710658,4.31467445406402
2004,YR2004,Mali,MLI,8.66391858859896,24.1883141459689,693.861121985899,1.19487337926708
2004,YR2004,Malta,MLT,29.4486697053212,22.2274192080856,17728.4915052597,122.360207462303
2004,YR2004,Marshall Islands,MHL,..,10.3000752445448,3234.15265200518,0.869826937547028
2004,YR2004,Mauritania,MRT,15.5619000331016,27.5321174229442,1338.66768122804,17.1048404222648
2004,YR2004,Mauritius,MUS,33.5879029760341,24.0862009085375,6397.59346169031,0.208397536162955
2004,YR2004,Mexico,MEX,25.052233145617,33.0062868204379,9421.28976148291,3.06821035154364
2004,YR2004,"Micronesia, Fed. Sts.",FSM,..,6.11885812284587,2809.06585903908,..
2004,YR2004,Moldova,MDA,14.1251513204107,20.7175324675325,1781.19145323724,5.81198983204296
2004,YR2004,Monaco,MCO,..,..,129403.404955341,..
2004,YR2004,Mongolia,MNG,13.2592848994038,28.3334403733025,1942.36263694017,4.66450219552693
2004,YR2004,Montenegro,MNE,21.2574124546976,18.9729443885822,4819.14785988608,..
2004,YR2004,Morocco,MAR,19.4785412415257,24.0029876116656,2301.08178710938,1.35118647717804
2004,YR2004,Mozambique,MOZ,3.59692643728496,19.8066623565294,377.064958084878,5.99090663119619
2004,YR2004,Myanmar,MMR,14.1882136787512,16.3663619555986,463.330135715332,2.0001628964787
2004,YR2004,Namibia,NAM,14.8271077780569,25.0806097462037,3582.89503259701,3.38257441805413
2004,YR2004,Nauru,NRU,..,..,4958.59494194212,..
2004,YR2004,Nepal,NPL,10.7216426226037,16.6573202744672,589.46992868617,-0.00573755737053384
2004,YR2004,Netherlands,NLD,20.0799166365798,19.9551143492992,41663.1477772692,21.160832133529
2004,YR2004,New Caledonia,NCL,24.068304819828,24.8888174139574,..,0.466160371144185
2004,YR2004,New Zealand,NZL,22.8486754750552,23.5521710155992,34372.5891093868,2.23263039125039
2004,YR2004,Nicaragua,NIC,18.3749159775996,21.396991205962,1555.87425694816,4.31560328721207
2004,YR2004,Niger,NER,7.81014141283433,17.7534672936549,393.398781453199,0.649159742962507
2004,YR2004,Nigeria,NGA,11.7909609328778,28.390040064544,1824.80269456773,1.38037387490881
2004,YR2004,North Macedonia,MKD,34.4936113813984,21.0384420875685,3473.76544811451,5.4398972911896
2004,YR2004,Northern Mariana Islands,MNP,..,..,24445.4618441919,..
2004,YR2004,Norway,NOR,20.7895801049398,35.4260864604952,72090.9862854901,1.85415606218434
2004,YR2004,Oman,OMN,16.8152373158946,53.363820486267,19534.8601445269,0.391323075231172
2004,YR2004,Pakistan,PAK,20.3129464459739,18.9071452885794,1146.99632842666,0.845585701616171
2004,YR2004,Palau,PLW,..,15.155091963777,13172.175520174,4.11381343769758
2004,YR2004,Panama,PAN,17.64310811827,17.1143204600807,7468.76593139801,8.46279991168861
2004,YR2004,Papua New Guinea,PNG,6.49818678614122,36.990625566481,1821.84741071002,0.828665064000147
2004,YR2004,Paraguay,PRY,16.6439211639268,38.4052880586144,4151.34584799368,0.976461922292792
2004,YR2004,Peru,PER,16.1346094201788,32.6500976155483,3640.60299869744,2.39489207548148
2004,YR2004,Philippines,PHL,15.8606954336322,33.6186962072883,1978.34489133113,0.623144777963454
2004,YR2004,Poland,POL,29.0421765651412,29.185278751871,8323.38773754587,5.41150845702569
2004,YR2004,Portugal,PRT,31.0714458224447,22.2369566238035,19137.8370891182,1.312247289237
2004,YR2004,Puerto Rico (US),PRI,19.396938419734,47.9433404762634,30375.7895758237,..
2004,YR2004,Qatar,QAT,41.0110297116938,..,59990.3064867664,3.77817958307362
2004,YR2004,Romania,ROU,31.0620282387166,31.8347873600822,6008.64048461485,8.59368512961184
2004,YR2004,Russian Federation,RUS,29.6306766255491,31.7022224269588,6856.67822265625,2.60618528064118
2004,YR2004,Rwanda,RWA,3.25757749031071,14.5850139685545,418.780997568334,0.324006427230548
2004,YR2004,Samoa,WSM,13.3637988600722,32.3616645013541,3535.73813824914,0.60844907406956
2004,YR2004,San Marino,SMR,..,..,58393.2236678918,..
2004,YR2004,Sao Tome and Principe,STP,19.5586162021473,..,1047.05796134884,3.05544616526837
2004,YR2004,Saudi Arabia,SAU,24.1172849300943,56.7056209373966,21545.894988606,-0.129209725410009
2004,YR2004,Senegal,SEN,15.5607932641504,25.0673709569857,1098.20064546027,1.36534663159615
2004,YR2004,Serbia,SRB,26.949327311095,29.6434485201676,4527.43497714122,..
2004,YR2004,Seychelles,SYC,..,21.2664381340441,10412.0868936027,4.25692407405115
2004,YR2004,Sierra Leone,SLE,6.50806049448399,11.9277471769056,829.759769213077,2.73329141184343
2004,YR2004,Singapore,SGP,24.7270578745212,31.8858938554669,39856.6356222613,21.2027237505542
2004,YR2004,Sint Maarten (Dutch part),SXM,..,..,..,..
2004,YR2004,Slovak Republic,SVK,39.0786794521501,32.1708840398951,10718.2101858841,7.10209742938173
2004,YR2004,Slovenia,SVN,36.3832754085546,30.2634915340612,18425.2601213581,2.23412471685355
2004,YR2004,Solomon Islands,SLB,13.9386752351015,9.67484084615604,1664.58030147977,-0.64214120540042
2004,YR2004,"Somalia, Fed. Rep.",SOM,13.8369120980821,..,266.257271856728,-0.124106356083442
2004,YR2004,South Africa,ZAF,28.8256436928853,26.3036366679746,5187.35683424034,0.274199790569949
2004,YR2004,South Sudan,SSD,15.938542233504,..,..,..
2004,YR2004,Spain,ESP,30.2069804678419,26.9674522329282,25825.3106463315,2.39691740423512
2004,YR2004,Sri Lanka,LKA,24.4792349775926,28.6181015199147,2149.10628588002,1.12667735136244
2004,YR2004,St. Kitts and Nevis,KNA,..,22.7029949657687,14619.795111247,9.07455659677946
2004,YR2004,St. Lucia,LCA,17.8228263416921,..,9637.37801390276,11.3957277281637
2004,YR2004,St. Martin (French part),MAF,..,..,..,..
2004,YR2004,St. Vincent and the Grenadines,VCT,20.5621016032451,16.1819535599222,6065.79528129188,15.120110354189
2004,YR2004,Sudan,SDN,15.5421006318145,21.4151752034683,1255.67114257813,5.67090591014718
2004,YR2004,Suriname,SUR,24.1001545205134,31.0288898927889,7021.98919924338,-2.51332036478539
2004,YR2004,Sweden,SWE,22.365305188846,24.746611729162,45113.8308507663,4.38298586102436
2004,YR2004,Switzerland,CHE,22.5165377940398,25.5515101091518,74718.6836260364,1.7583727359017
2004,YR2004,Syrian Arab Republic,SYR,26.3391002117283,30.0234984698763,1363.61946683869,1.09618743838262
2004,YR2004,Tajikistan,TJK,17.9894653161579,30.916284273507,590.957111385699,13.1022122444311
2004,YR2004,Tanzania,TZA,4.22459196105651,23.1054997824457,650.516540527344,2.65421873789577
2004,YR2004,Thailand,THA,20.0082213532031,37.9023024950671,4232.77157261934,3.38947495269123
2004,YR2004,Timor-Leste,TLS,7.46329144634183,5.49681014220504,955.470548287377,..
2004,YR2004,Togo,TGO,8.52732749746988,28.0385993487176,678.287546160331,2.50559738999836
2004,YR2004,Tonga,TON,29.9750554323725,16.5603761993835,3928.06030724493,2.39886931834874
2004,YR2004,Trinidad and Tobago,TTO,30.3230498526191,54.3682801507327,13679.0031818903,7.51564800520554
2004,YR2004,Tunisia,TUN,32.4765586597758,25.5797726482743,3218.72738670507,1.89888949723214
2004,YR2004,Turkiye,TUR,24.8879387832194,25.106957159901,7028.75556387992,0.68115320938217
2004,YR2004,Turkmenistan,TKM,26.5981073652014,37.8718504470333,2364.26725156856,5.17229951232728
2004,YR2004,Turks and Caicos Islands,TCA,..,16.7164539945321,..,..
2004,YR2004,Tuvalu,TUV,..,8.99612903225806,3042.6128529965,-0.0513057875857508
2004,YR2004,Uganda,UGA,6.00919785292179,20.8640088141741,585.339489080616,3.72085072270846
2004,YR2004,Ukraine,UKR,24.0799611518119,29.3717696283534,2042.44494628906,2.55131815944331
2004,YR2004,United Arab Emirates,ARE,27.8492960536408,51.6783480847693,56027.6100386222,6.76715211324682
2004,YR2004,United Kingdom,GBR,22.3021340341743,20.2421374874588,42167.3557264259,3.59523929838674
2004,YR2004,United States,USA,22.1366612055496,20.9373001791901,51348.3473392466,1.74869094348654
2004,YR2004,Uruguay,URY,20.2485472607031,22.4348058065943,10366.9067382871,2.57711736584849
2004,YR2004,Uzbekistan,UZB,24.5478376404965,22.3056846912976,1466.6134889113,1.46799380148438
2004,YR2004,Vanuatu,VUT,5.15030432560517,7.59748057740852,2555.73432279339,5.4358941630547
2004,YR2004,"Venezuela, RB",VEN,20.3201363240145,51.1134764353283,..,1.32412757366554
2004,YR2004,Viet Nam,VNM,17.3530182238368,40.2087495299221,1510.94449049599,3.54408107288199
2004,YR2004,Virgin Islands (U.S.),VIR,21.3911692922121,..,44466.2872190216,..
2004,YR2004,West Bank and Gaza,PSE,24.4151309198625,19.9887032651908,2426.41565630382,0.445786535161087
2004,YR2004,"Yemen, Rep.",YEM,16.2587979502489,47.8015521496085,2185.76927121773,1.03534601615477
2004,YR2004,Zambia,ZMB,6.81740786634697,25.6961251757115,895.475258534826,5.85168864010044
2004,YR2004,Zimbabwe,ZWE,10.4362330076969,24.3827492442468,1164.95029123714,0.149855341345869
2004,YR2004,Africa Eastern and Southern,AFE,9.83951610681593,26.9355433008991,1259.13592068834,1.84013977951818
2004,YR2004,Africa Western and Central,AFW,11.7272918565973,28.9930723438745,1397.57989325249,1.79982553129015
2004,YR2004,Arab World,ARB,22.1335996365,49.6124543754135,5255.59538824308,2.16476541440761
2004,YR2004,Caribbean small states,CSS,24.6019071034872,30.1833219570314,11879.2531848005,6.28496097018751
2004,YR2004,Central Europe and the Baltics,CEB,32.0661840190921,29.4176847395587,8923.84368154359,5.63778072352798
2004,YR2004,Early-demographic dividend,EAR,18.6856106393319,33.6318527432335,2338.11435994232,1.51600863841809
2004,YR2004,East Asia & Pacific,EAS,21.8833848621722,33.5783545596728,5848.89608588104,2.03244404967661
2004,YR2004,East Asia & Pacific (excluding high income),EAP,21.1573358973211,44.1447521365131,2835.25083360468,3.0726234768194
2004,YR2004,East Asia & Pacific (IDA & IBRD countries),TEA,21.2408642951971,44.1356607476633,2868.75132044237,3.07268744153655
2004,YR2004,Euro area,EMU,28.4511061783935,23.7264314353637,32175.915256941,2.65677846533606
2004,YR2004,Europe & Central Asia,ECS,27.0433847249643,24.0897904912846,19955.9260347275,2.80769340969548
2004,YR2004,Europe & Central Asia (excluding high income),ECA,22.9099880927107,27.1250234943073,3939.57822065905,3.02365667246594
2004,YR2004,Europe & Central Asia (IDA & IBRD countries),TEC,26.5794211549095,29.1859072211454,5468.1108728344,3.65897727707913
2004,YR2004,European Union,EUU,28.8798881375112,24.0303421288702,27882.9623955211,2.74441388089276
2004,YR2004,Fragile and conflict affected situations,FCS,12.8197134669227,..,1523.58971232149,2.07579822070599
2004,YR2004,Heavily indebted poor countries (HIPC),HPC,8.9504988003939,22.9403927226773,716.611764579366,2.96638650838816
2004,YR2004,High income,HIC,26.3569101525031,24.9403749978058,32302.1929288384,2.16625110808086
2004,YR2004,IBRD only,IBD,21.5525065550071,35.5146542201738,3255.23799402724,2.79704669013465
2004,YR2004,IDA & IBRD total,IBT,19.7545798817521,34.5842908416883,2736.28001862928,2.72184821928443
2004,YR2004,IDA blend,IDB,15.2546599699962,23.858670661405,1452.73959307883,1.23771297668523
2004,YR2004,IDA only,IDX,11.0616933678097,24.6570140672354,761.12019331513,2.53455072579654
2004,YR2004,IDA total,IDA,12.5444433260321,24.2891700546315,1003.04258828016,1.87774399369236
2004,YR2004,Late-demographic dividend,LTE,22.7161185013122,37.7283100480599,4353.28819581039,3.37697403326241
2004,YR2004,Latin America & Caribbean,LCN,21.7574627965537,30.6420497005025,7127.17744179105,2.95864943251215
2004,YR2004,Latin America & Caribbean (excluding high income),LAC,21.809468424251,29.0270983333335,6760.55157366561,2.84851948362041
2004,YR2004,Latin America & the Caribbean (IDA & IBRD countries),TLA,21.8275438710988,30.3634602299044,6960.93288543729,2.96601076594224
2004,YR2004,Least developed countries: UN classification,LDC,9.97669631672827,26.0847321169448,708.160223726469,3.03412570879671
2004,YR2004,Low & middle income,LMY,19.4515538985057,34.9235817719235,2531.52843095755,2.50202188362432
2004,YR2004,Low income,LIC,10.0293164405608,27.9306638974589,740.020695622335,3.00387605156394
2004,YR2004,Lower middle income,LMC,16.8101979918889,28.0302094891668,1174.79364938135,1.41937153564947
2004,YR2004,"Middle East, North Africa, Afghanistan & Pakistan",MEA,22.959607644515,44.1886550575674,4296.09607908562,2.40114209401848
2004,YR2004,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,22.8017855423098,37.46157383848,2497.58400724467,1.61353188568385
2004,YR2004,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,22.795680884512,37.5709815781102,2498.04756873905,1.62084377762377
2004,YR2004,Middle income,MIC,20.0480728634185,35.0742046558971,2669.19549280949,2.49214801078107
2004,YR2004,North America,NAC,22.2300430054604,21.5105873832648,50256.4438806842,1.62982314959536
2004,YR2004,Not classified,INX,..,..,..,..
2004,YR2004,OECD members,OED,25.4509957955476,24.2253368111393,32241.3840967114,2.00850784817657
2004,YR2004,Other small states,OSS,22.7922893629916,27.4006013744136,9108.47550261311,14.9166889289522
2004,YR2004,Pacific island small states,PSS,17.1385718248046,17.3694409405647,3295.73167514091,6.1964954287141
2004,YR2004,Post-demographic dividend,PST,25.5253786506962,23.8448433008134,36415.7777748076,2.14452449355331
2004,YR2004,Pre-demographic dividend,PRE,10.092264819398,31.0273719558761,1170.52557140881,2.54101200399401
2004,YR2004,Small states,SST,22.550841266625,27.7767846777151,9037.3309065158,11.938217053981
2004,YR2004,South Asia,SAS,17.9613036327597,28.5458664604885,887.193101603466,0.767550401081283
2004,YR2004,South Asia (IDA & IBRD),TSA,17.9613036327597,28.5458664604885,887.193101603466,0.767550401081283
2004,YR2004,Sub-Saharan Africa,SSF,10.6407106075939,27.7454462010563,1315.35220770965,1.82508093991718
2004,YR2004,Sub-Saharan Africa (excluding high income),SSA,11.0637023776269,27.9742070370084,1429.92824920375,1.76901506762047
2004,YR2004,Sub-Saharan Africa (IDA & IBRD countries),TSS,10.6407106075939,27.7454462010563,1315.35220770965,1.82508093991718
2004,YR2004,Upper middle income,UMC,22.3696696659724,37.0851852207117,4068.32112821972,2.80196374870315
2004,YR2004,World,WLD,20.7785664961102,26.6593654343636,8403.45406958747,2.22232999176002
2005,YR2005,Afghanistan,AFG,11.2277583851206,26.8120992326398,363.640141436773,4.36867310434287
2005,YR2005,Albania,ALB,14.473013726881,28.1372131604488,2712.86983830331,3.17899814544722
2005,YR2005,Algeria,DZA,27.5410136814192,48.5068360058496,4223.60252133943,1.07990333031143
2005,YR2005,American Samoa,ASM,..,..,13284.2791128875,..
2005,YR2005,Andorra,AND,..,16.0357828783728,40528.1748609004,..
2005,YR2005,Angola,AGO,8.95790487938175,60.4019934569532,2526.41057941008,-3.52665717856752
2005,YR2005,Antigua and Barbuda,ATG,..,13.5142398300804,17301.2134317518,10.8186629996336
2005,YR2005,Argentina,ARG,23.3459141837039,28.6263140439084,11099.7509190602,2.64935441452167
2005,YR2005,Armenia,ARM,14.7983616197381,..,2240.09273209788,5.96010687349519
2005,YR2005,Aruba,ABW,..,16.2974611255338,31249.2780373413,-8.8049356352136
2005,YR2005,Australia,AUS,21.7962022603426,24.6185066162979,50853.1976727529,-3.60692792508376
2005,YR2005,Austria,AUT,27.5731809002051,27.4182050564472,40989.0131778975,25.8307026071969
2005,YR2005,Azerbaijan,AZE,12.0772912802325,58.7877819924137,2674.36885551094,33.7957978256418
2005,YR2005,"Bahamas, The",BHS,17.825529032948,10.8090522762856,33144.8960860599,5.72797116772737
2005,YR2005,Bahrain,BHR,31.019575002617,..,23439.6704353038,6.56659445840223
2005,YR2005,Bangladesh,BGD,14.5176953784219,23.2998442190711,739.203718353409,1.17065167448603
2005,YR2005,Barbados,BRB,17.015318972414,14.9456735174761,20004.7667416753,10.2123680027307
2005,YR2005,Belarus,BLR,33.0660156115434,37.8387848851416,3877.71738863193,1.01489264466989
2005,YR2005,Belgium,BEL,24.6860840446323,22.5737781481988,38645.2605193362,8.72717720186463
2005,YR2005,Belize,BLZ,17.8818871659518,17.1463439438625,6335.67777675053,8.60425546100288
2005,YR2005,Benin,BEN,17.789742330934,21.6135923867357,893.91536869992,-0.133820369489742
2005,YR2005,Bermuda,BMU,..,9.95111886767338,122143.799577518,0.897674181658031
2005,YR2005,Bhutan,BTN,7.61822397356386,34.0427943524964,1632.02169500573,0.721867150911614
2005,YR2005,Bolivia,BOL,19.3949439912152,26.2692194219914,2156.18670325307,-2.49886824544741
2005,YR2005,Bosnia and Herzegovina,BIH,31.8093251018931,21.4328391329964,3216.86881717187,5.55844401745043
2005,YR2005,Botswana,BWA,17.6250211362868,42.8549522076655,5514.21742664705,4.24294905100869
2005,YR2005,Brazil,BRA,22.7565334144768,24.1725782826681,7409.56913232718,1.73389354602718
2005,YR2005,British Virgin Islands,VGB,..,..,..,..
2005,YR2005,Brunei Darussalam,BRN,20.0044084881269,73.1530053254546,37312.2777967112,1.65985733844246
2005,YR2005,Bulgaria,BGR,34.2418843394175,24.2323985840088,5231.33817610444,13.7204790059911
2005,YR2005,Burkina Faso,BFA,19.830347308852,20.1658324331189,499.192797571217,0.848145874654018
2005,YR2005,Burundi,BDI,2.53114377713162,16.9330035986109,287.030688980174,0.0523404213217611
2005,YR2005,Cabo Verde,CPV,20.2034276159955,19.2110778495222,2514.16779255327,8.2812271109681
2005,YR2005,Cambodia,KHM,13.2177967540802,27.4192470160455,866.340290123209,5.36603852621255
2005,YR2005,Cameroon,CMR,10.7209033160347,27.9657412557505,1264.74345218659,1.24860831295214
2005,YR2005,Canada,CAN,22.6905011703111,29.2129915241778,41006.2229523971,2.17816380917593
2005,YR2005,Cayman Islands,CYM,..,..,..,..
2005,YR2005,Central African Republic,CAF,6.58051247846145,..,427.968043155237,0.754917589946925
2005,YR2005,Chad,TCD,4.44918897761122,39.9644961738127,949.086011648517,-1.1476866334562
2005,YR2005,Channel Islands,CHI,22.5858698687517,..,..,..
2005,YR2005,Chile,CHL,23.1168728441942,34.0353024141328,10104.4208391373,4.89870698303569
2005,YR2005,China,CHN,23.8000187537425,46.3816216984585,3465.81734409951,4.49218509012467
2005,YR2005,Colombia,COL,20.1496747822846,30.3481497700898,4457.27537460443,7.02979401438219
2005,YR2005,Comoros,COM,14.6661627808328,12.2064983234001,1044.94496999226,0.0854737216678342
2005,YR2005,"Congo, Dem. Rep.",COD,8.21211233005482,31.7922104949414,338.980980805364,1.50445261985533
2005,YR2005,"Congo, Rep.",COG,23.4117209236386,61.7104106958137,2140.03686200251,12.0498455846018
2005,YR2005,Costa Rica,CRI,21.6306433214722,24.2695341122995,8655.33965419113,7.62843539507747
2005,YR2005,Cote d'Ivoire,CIV,11.0390416096853,16.2241764456125,1431.73320203111,1.45218108383072
2005,YR2005,Croatia,HRV,28.6282935587641,23.7734716436971,11522.3950059819,4.03155518239355
2005,YR2005,Cuba,CUB,19.1127619606021,21.5268299936084,5182.35283601732,..
2005,YR2005,Curacao,CUW,..,15.4098404091381,21112.3219220136,..
2005,YR2005,Cyprus,CYP,24.0471547597944,17.8911353003281,25631.3671875,6.30362669067508
2005,YR2005,Czechia,CZE,40.3947687974843,33.5317423512837,15147.7214417611,10.0027291342114
2005,YR2005,Denmark,DNK,23.8922205759863,22.1118631886264,52015.1841169021,4.8451921902896
2005,YR2005,Djibouti,DJI,4.48453329835418,..,..,3.13326292887826
2005,YR2005,Dominica,DMA,..,16.0776967254217,7381.74728529453,4.83084578819671
2005,YR2005,Dominican Republic,DOM,22.5762086928985,30.2693576810614,4549.24957008857,3.12598170087694
2005,YR2005,Ecuador,ECU,17.6160662534529,32.1244730702211,4589.32849203452,1.22499487397379
2005,YR2005,"Egypt, Arab Rep.",EGY,21.5123577120307,34.1486722376973,2635.70305227819,5.99551598885794
2005,YR2005,El Salvador,SLV,22.2114454637104,24.4712886106953,3163.36118376833,3.47761600217717
2005,YR2005,Equatorial Guinea,GNQ,14.5039418121096,..,10212.4545051498,9.36000539014063
2005,YR2005,Eritrea,ERI,8.33287370812486,20.4623875049573,809.794793468889,0.130327551691687
2005,YR2005,Estonia,EST,34.0741506332098,26.2552926540896,14703.6179707772,21.6702241581922
2005,YR2005,Eswatini,SWZ,26.1542170446977,39.7817244937248,2657.98544901873,-1.44269105314687
2005,YR2005,Ethiopia,ETH,7.36196706370833,11.7888335264129,302.475022727211,2.13780093729558
2005,YR2005,Faroe Islands,FRO,..,17.2377522979248,..,..
2005,YR2005,Fiji,FJI,20.8528116219433,16.4509285714286,4255.45097421846,5.80296958864135
2005,YR2005,Finland,FIN,25.806069231984,29.2555840307046,42529.3506920884,5.30500837470056
2005,YR2005,France,FRA,23.6568000151459,19.3552308487449,34946.0372494703,3.8837306583925
2005,YR2005,French Polynesia,PYF,17.2330567826743,11.3765528432702,21661.4244664054,0.137052859567267
2005,YR2005,Gabon,GAB,10.1774524420729,59.9223608108533,7130.22505771754,3.40362339596918
2005,YR2005,"Gambia, The",GMB,15.8365376938391,11.4940795967501,658.676285443081,5.22041688120703
2005,YR2005,Georgia,GEO,9.29311991915826,23.7580566049101,2321.60084285163,7.06775086735302
2005,YR2005,Germany,DEU,29.8404864503707,25.6870805044481,36006.8578127742,2.06799391408494
2005,YR2005,Ghana,GHA,14.3539400689121,25.1254359413042,1143.31178934301,1.34923986570129
2005,YR2005,Gibraltar,GIB,..,..,..,..
2005,YR2005,Greece,GRC,22.5823993860729,18.4006884390429,21880.5265835801,0.284127006962334
2005,YR2005,Greenland,GRL,..,16.2443320622729,36681.8055890619,..
2005,YR2005,Grenada,GRD,..,22.8478487752929,8162.91232124727,11.7331857542313
2005,YR2005,Guam,GUM,13.901725783724,..,32520.3729565352,..
2005,YR2005,Guatemala,GTM,21.4750568667881,27.5811372404814,3284.8096223167,2.01617500337249
2005,YR2005,Guinea,GIN,5.530225111424,21.9879538645841,651.359606871604,2.45185683545098
2005,YR2005,Guinea-Bissau,GNB,9.75924997911969,12.4400960708697,595.94255560187,1.35867358840187
2005,YR2005,Guyana,GUY,24.4844117897365,16.6691938643683,3867.93308158647,9.31043894391441
2005,YR2005,Haiti,HTI,10.7364442097231,25.0367007859813,1304.33303731231,0.369835650694654
2005,YR2005,Honduras,HND,23.5147021447371,26.2400447570959,1975.85647913236,6.16028277171203
2005,YR2005,"Hong Kong SAR, China",HKG,16.5776175123228,8.45767902983093,32401.4023905402,22.5606006200286
2005,YR2005,Hungary,HUN,32.4759890882285,27.2089503526625,11272.7345428122,24.3060288068427
2005,YR2005,Iceland,ISL,21.6923149103875,20.4897111162663,48850.7658808777,18.3568910420242
2005,YR2005,India,IND,19.0012323340349,29.5337641914637,947.732565646672,0.886098378458821
2005,YR2005,Indonesia,IDN,18.7623398626755,46.5410588710711,2155.4478015921,2.91611483313067
2005,YR2005,"Iran, Islamic Rep.",IRN,32.053458300258,49.6372490535759,4650.3584147747,1.28425430110396
2005,YR2005,Iraq,IRQ,26.647104114266,63.6084344986755,3310.86344473993,1.02925980764254
2005,YR2005,Ireland,IRL,27.6018703624092,30.0341921238419,50599.6044822938,22.1832694953892
2005,YR2005,Isle of Man,IMN,..,..,58201.5990838178,..
2005,YR2005,Israel,ISR,21.4499590699151,21.2815520903908,29623.7172812577,3.26627070729098
2005,YR2005,Italy,ITA,30.6841974566183,22.8922792357491,33407.6754716472,1.9711754818286
2005,YR2005,Jamaica,JAM,17.7685648392349,21.9006506006203,5239.67288765766,5.67333342894728
2005,YR2005,Japan,JPN,28.5131191645818,29.8717070448265,33098.5474664881,0.113001254131506
2005,YR2005,Jordan,JOR,25.5422768777663,24.9215738997938,4151.61313015439,15.7636461414358
2005,YR2005,Kazakhstan,KAZ,18.0053619288961,37.6280181516768,6787.4115548789,4.45711144385218
2005,YR2005,Kenya,KEN,12.6682360173033,17.0126260396617,1223.44738472019,0.113202068934601
